,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,Sentiment
78,US,24534779,R1L1T78DTX7GQ3,B00TKHBU0I,765867843,"LG PAIR SPECIAL-""WILD CHERRY RED"" Ultra Large Capacity Steam Laundry System with Matching Pedestals, and ELECTRIC Dryer(WM3370HRA_DLEX3370R_WDP4R X 2)",Major Appliances,5,3,3,N,Y,"For the present, I am very happy with the LG pair and their performance!","I have only had this LG Pair for about six weeks.  The underneath storage drawers came with this set and I feel that I receive a great deal.  As far as performance, so far amazing!  With a large household, I believe we have cut our time in half at least for washing and drying and the cloths look and smell clean.  The units are very quiet; our laundry room is next to the kitchen, next to open den and you cannot hear them during operation.  At first we did have a rocking motion from the washer; however, we failed (at first) to level with a level and very important on the feet of the washer and dryer is to adjust the feet, level and use the locking bolt on each foot.  Once we leveled the machines and used the locking bolt to lock each foot in place, we had no additional rocking problems from the washer.  We are following all of the operation procedures for the machines, if you have not owned a front loader before there are a few additional maintenance/clean out producers one must incorporate in bi-weekly and monthly routines, but other than this they work as expected and above.  I hope this continues for many years and maintenance and breakdowns do not plague us as I have read about on a few reviews.  My two sets before this LG Pair was Roper sets and they each lasted over 10 years each with few easy maintenance problems (a couple of replaced heating elements on the dryer; very simple to perform on a Ropers).  It may be unrealistic, however, I do hope to come close to 10 years of few maintenance problems with these LG's also (I realize there are more parts, digital, etc).  They look and feel quality made.  For the present, I am very happy with the pair and their performance.",8/31/15,POSITIVE
79,US,16576791,RL231S8EJE9FP,B004Y26MQ6,730486215,Maytag Jetclean Plus Series MDB7749AWM Full Console Dishwasher 14-Place Settings. Stainless Steel,Major Appliances,1,0,1,N,N,This is an investment in stainless steel.,"Maytag is garbage, avoid at all costs.  Product fails with less than a year of use...  Only value you will get is the scrap value of the steel.",8/31/15,NEGATIVE
80,US,51823801,R28EICZV9II195,B00EKZDNFA,83419787,"GE WB44X5099 Oven Bake Element Fits GE & Hotpoint Ovens, Designed & Engineered by Think Crucial",Major Appliances,5,0,0,N,Y,Five Stars,Great deal aaaa+,8/31/15,POSITIVE
81,US,117794,R3DL7HYC3QTWNI,B005GSZB7I,827502283,"Whirlpool Stainless Look Countertop Microwave, 0.5 Cu. Feet, WMC20005YD",Major Appliances,4,0,0,N,Y,Four Stars,It's bigger than I thought.,8/31/15,POSITIVE
82,US,23972939,RR0W92AYSBHNL,B00JCG9H0W,21110552,"Electrolux EI24ID50QS 24"" Built-In Dishwasher with IQ-Touch Controls,",Major Appliances,1,9,12,N,Y,Regret buying this.,"[[ASIN:B00JCG9H0W Electrolux EI24ID50QS Built-In Dishwasher with IQ Touch Controls, 24-Inch, Stainless Steel]] This has been disappointing, to say the least. We had the dishwasher professionally installed, and ran a test cycle. A little more than half way through the cycle, it beeped and gave an error message. I called customer service number and spent two hours in the circle of hell known as voicemail carousel, cut-off, call back, runaround, &#34;try this number instead,&#34; and so on. Finally got a repairman out, twice now, and it still has not run through a complete cycle without shutting down with an error message. It has now been 3 weeks since we bought it, and nearly 2 weeks since we had it installed, and we still do not have a working dishwasher. Update: After the backordered parts were installed, it immediately sprung another leak before finishing a load of dishes. More parts have been backordered. It has now been 46 days since I ordered this, and it has never run through a cycle. Electrolux has refused to refund, but Amazon is considering making an exception to their 30 day return policy since the backordered parts kept me waiting.",8/31/15,NEGATIVE
83,US,11897612,R2LZKLEG88XODU,B00KNL7RG6,872567548,"NewAir WCD-200W Hot and Cold Water Cooler, White",Major Appliances,1,0,1,N,Y,One Star,did not work properly,8/31/15,NEGATIVE
84,US,19511929,R226P682LXVTPC,B00IZ5HL3G,874236579,Avalon Bay Portable Ice Maker,Major Appliances,5,0,0,N,Y,Five Stars,Thanks!,8/31/15,POSITIVE
85,US,43583762,R2VN00GI89ZI3W,B005AHGEQC,465294818,FAFW3801LW Affinity Series 3.26 Cu. Ft. Front Load Washer with Vibration Control System Stay Fresh Door Seal WashSense Technology Express-Select Controls and Delay Start,Major Appliances,1,0,0,N,N,DO NOT BUY!!!,"So disappointing. Like another reviewer said, you constantly have to tear this thing apart when it stops draining, to unclog the filter. Now sure how quarterS and socks and undies manage to even get in there, but it's a huge pain in the ass!! 3rd time in 2 1/2 years that I had to unclog it only to realize the pump burned out! Oh and the door has had a leak since day one but of course, the repair men say whatever they can to avoid actually fixing it. Needless to say, after 3 visits from them, washer is still broken and out of warranty. GARBAGE!",8/31/15,NEGATIVE
86,US,106502,R3P4SNPQ8M45G1,B004ZUWBVW,423421857,Danby 0.7 cu.ft. Countertop Microwave,Major Appliances,5,0,0,N,Y,Five Stars,DANBY WAS THERE FOR US WHEN NO ONE ELSE WAS<br />#Freshmen #LonerLife,8/31/15,NEUTRAL
87,US,49109878,R257799AWB5XM9,B002GZND6U,493877304,Supco RIM597 Universal Icemaker,Major Appliances,5,0,0,N,Y,"Drop-In Replacement, Just Works.",Installed in 5 minutes and worked like it suppose to.,8/31/15,POSITIVE
88,US,18140273,R1H0ALP7TM7ACZ,B001PAWUWK,764603037,NEW Replacement Part - Frigidaire Washer Drain pump assembly Part# 134051200,Major Appliances,5,0,0,N,Y,Five Stars,Just as expected!!!  AAA+++,8/31/15,POSITIVE
89,US,22970670,R3PB6NLITWJ3R4,B00KJ8ZR74,690345880,"New 3977767 Dryer Heater High Limit Auto Reset Thermostat for Whirlpool, Kenmore, Roper and Sears",Major Appliances,4,0,0,N,Y,Four Stars,Works perfectly,8/31/15,POSITIVE
90,US,15391332,R258P9A6FO88VW,B00SVWK6NA,745412400,"Eureka 30"" Stainless Steel Wall Mount Range Hood",Major Appliances,5,1,1,N,Y,Five Stars,"love it! looks great in my kitchen, functions well",8/31/15,POSITIVE
91,US,40151228,R1UJ6EW1ZLXHQZ,B0002DUUL4,858064077,"Samsung Microwave Glass Cooking Tray - 12.5""",Major Appliances,5,0,0,N,Y,Perfect Microwave Go-Round,"We have an older Samsung and the turn table plate finally cracked and broke. This replacement is the perfect fit and though pricey, it is worth it. Now the food goes round and round again when we cook in the microwave.",8/31/15,POSITIVE
92,US,15656804,R3H66JMMCD1DI7,B001AH3K72,967013174,"Dundas Jafine UD48S 4""/90 Inlet, Straight Outlet",Major Appliances,5,1,1,N,Y,Really a nice piece of venting,Well Made and fit exactly like it was suppose to.,8/31/15,POSITIVE
93,US,25152726,R1V00ZIV9BGFDP,B0050KJOQ6,389591298,"1 X 3949247 WASHING MACHINE LID SWITCH REPAIR PART FOR WHIRLPOOL, AMANA, MAYTAG, KENMORE AND MORE",Major Appliances,4,0,0,N,Y,Four Stars,It was good,8/31/15,POSITIVE
94,US,16018452,R3M88678ZYC6WI,B004ZU09QQ,423421857,Danby 0.7 cu.ft. Countertop Microwave,Major Appliances,5,0,0,N,Y,Great Microwave,Really love this microwave. Has the one touch settings that I wanted along with the +30 seconds button.  Its a great size for a countertop.  It can be a little noisy when it beeps as others have said.,8/31/15,POSITIVE
95,US,41307088,R2Y7Y73EDU1ZGP,B003V9XR9I,632815481,"Samsung SMH9187 1.8 cu. ft. Over-the-Range Microwave with Sensor Cooking, Electronic Touch Control,",Major Appliances,1,0,0,N,N,"Utter Piece of Crap - now 3 of 4 Samsung kitchen appliances died in <5 yrs, 2/4 in less than 2yrs!","Same as everyone else, NEVER buy Samsung major kitchen appliances. I spent over $5K a little over 5 yrs ago. Dishwasher died in 18m and had to be fully replaced, Bosch working great since the. Refrigerator ice maker died at 2yrs, replaced and 2nd one just died at 3yrs old last month. Now SMH9187 microwave, that worked okay at least for 5 yrs in very light use, just died with broken door latch (like dozens of others hit). Fixed it per YouTube video by drilling new hole in plastic door latch and moving spring. That worked fine but in middle of night 2 days before that, microwave beeped in middle of the night on its own, then had E-13 on the display.   Reset it and now getting either the dreaded SE error or worse, it literally in under 5 minutes suddenly turns on by ITSELF showing something about cooking a potato! Now after seeing hundreds of similar complaints including that microwave caused at least a couple fires I'm now scared to leave it plugged in when not home, especially since I have 3 pets. Going to replace with nice GE new one. Last GE microwave lasted over 12yrs!  Also had 2 Samsung LCD TV's, 1 BluRay and 1 DVD player all die in under 2yrs too.  NEVER, EVER GOING TO BUY ANYTHING FROM SAMSUNG AGAIN!!!  Shame on them for fooling me more than once but beyond shame on them for their utter lack of safety and concern for their customers!",8/31/15,NEGATIVE
96,US,42266885,R2T3KWH951QC6W,B00KJ07SEM,313983847,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,5,1,1,N,Y,Clean water,Fit as advertised.  Just make sure to run a couple gallons through it as directed.,8/31/15,POSITIVE
97,US,13714250,R1US0U0FTJ44IT,B00LKKITI4,152429430,"NEW Part # 5300622034, AP2135128, 351, AH451032, EA451032, PS451032 - Replacement Electric Dryer Restring Heating Coil for Frigidiare Electrolux Gibson Westinghouse Dryers (Works with Heater Housing , 131553900, AP2107129, 131475400, 131505700, 407685, AH418120, EA418120, PS418120)",Major Appliances,5,0,0,N,Y,Hot,Works as it should. Gets hot!!,8/31/15,POSITIVE
98,US,45942502,R1QUD4OTJDTU7X,B004Y3C9J4,765789095,"Avanti 1.7 Cu. Ft. Superconductor Compact Refrigerator, Black",Major Appliances,3,0,0,N,Y,Love the refrigerator,"Love the refrigerator, quiet, perfect size, love light inside.<br />Upon receiving it big  dent in the back corner. Needed for that week so I kept it, other wise I would have sent it back.<br />I read other reviews with the same issue,  I wonder it these are dented to begin with and they send them out. The company knows what a hassle it would be to return them. disappointed on packaging. Very light weight boxes. Needs better quality control...",8/31/15,NEGATIVE
99,US,36792525,R3BC75VKJK6LNV,B00RL014P2,6980707,The Laundry Alternative Super Compact 5.5 Lb. Capacity Full Automatic Washer with 3 Year Full Warranty,Major Appliances,4,83,89,N,Y,Warning! Long Review/ Story.,"Where do I begin? I received my brand new lil washer machine today. Couldn‚Äôt be more excited to do laundry! After 12 years of schlepping to the laundry mat, dodging cars to cross the street, counting pennies to convert to quarters,  I finally invested in my own private washing machine. I have to admit, this is my 3rd attempt at buying a portable washing machine in the last month. One of the main reasons why I made a decision to make this type of purchase is that the laundry-mat disgusts me. After 10+ years of going to the Ol coin op, I finally had it. I did a load of wash, and when it was done, I took my clothes out and everything was covered in Dog/ Cat hair. EVERYTHING was covered. IM highly allergic to dogs and cats and thankfully the laundry manager was there when this happened. She gave me quarters to re-wash my clothes. Unfortunately, the second wash didn‚Äôt get all the hairs out, so after drying, I took a lint brush to every article of clothing, to try and get what pet hair was left. It was a complete nightmare! And so from that, I went on Amazon, read a million and 1 reviews and bought the Wonder Washer.  WHAT a JOKE! Then I made a second purchase for the E-clean‚Ä¶ NOT fun either. SO, after more research and more re-reading of all those millions of reviews on every single portable washer unit on Amazon, I made the brave decision, took a leap of faith, and got The Laundry Alternative Super Compact 5.5 lb capacity. Ill be honest, I was really trying to save money with the other 2 previous purchases, but what I got was a huge headache, ruined clothes, broken machines, time lost, lint monsters, and sprained wrist from wringing clothes (not really, but you get my drift). In the long run, many months from now, maybe even years, that this Laundry Alternative Super Compact will eventually pay for itself.  So my review, to be fair was going to be a 1 star, maybe 2 stars. The machine I received came poorly packaged and the unit had a crack on the inside motor area. It still leaks from the body, but that‚Äôs due to it being cracked and from it being poorly made/ assembled. Here‚Äôs is a brief rundown of my first impressions: -Received item in a non-secured box. The bottom of the box was taped on, and was not part of the box. -When opened, broken pieces of foam came out of the box and were all broken inside the washer where the motor and wires are. I carefully vacuumed the inside to gather as much of the broken pieces of foam. -I thoroughly inspected the unit, and found 1 major crack on the motor cover, and the front of the unit being unevenly put together. -The exterior outside unit was dirty, with dirt marks around it. -When lifted and carried to kitchen to hook it up, there were swishing sounds of water. -Major water leaks from base and side exterior. No water leaks from hose/ faucet hookup. -A random black plastic block fell from the inside. I have no idea what‚Äôs it for. It had grease on it.  AND here is my simple comparison bullets: Laundry Mat: Pros: -Get multiple loads of wash done  Cons: -Dollars and Quarters‚Ä¶. -Other people‚Äôs clothes you don‚Äôt know being washed in that very same washer you just washed your clothes in. Do you really think your clothes are being cleaned? -Time consuming -Cant really leave to tend to other errands, or do other things. You spend roughly 2+ hours at the laundry mat, not including fold time.  The Laundry Alternative: Pros: -Don‚Äôt have to go to laundry mat -NO more scrounging for quarters! -You can stay home and search Amazon for more cool apartment gadgets to buy to make your life easier. -Pretty quiet. -Once you get the hang of it, no babysitting! It‚Äôs all automatic and really does get your clothes clean -Pretty Compact and doesn‚Äôt take a lot of room. I have a very narrow small kitchen, so for me, IM going to need to store it someplace else. -It‚Äôs a wash, rinse, spin cycle! -NO SMELL! The WW and e-clean had this toxic smell to it, this didn‚Äôt. That was my fear, as I‚Äôm highly sensitive to chemical smells and IM very happy to report, no toxic smell (at least mine didn‚Äôt). -Fast Delivery, was delivered by USPS on a Sunday! Ordered on a Friday :)  Cons: -Very Flimsy gooseneck holder. Kept coming off the draining hose and wouldn‚Äôt stay put when water would drain. WATER went everywhere. I had to manually hold it in the sink every time the rinse cycle went. Eventually, after the 3rd wash, I took one side of the gooseneck holder and attached it to the black water hose (the one from faucet to laundry unit) and this kept the draining hose to stay in the sink (NO more babysitting ) -35 lbs is not too heavy, but not light enough (actually more annoying) to store and bring back to kitchen. Needs caster wheels that lock in place when using washer. -Only able to use cold water via the hose attachment. IM sure you could get a different hose that's suitable for any temperature, but that should have been done by the manufacture. -No gentle cycle -Pretty much everything is plastic made. The inside washing area is stainless steel. The agitator is plastic. -It will literally take you all day to do your laundry, as it‚Äôs very small and can only wash roughly 5.5lbs of clothes. So best used for daily, every other day light wash. (took me 5 hours to do 4 loads with clean up, hang drying, troubleshooting etc, those 4 loads would of been 1 load at the laundry mat) - The power cord is slightly too short. Needs about an extra 12 inches to it.  The initial leaking caused a major mini flood on my kitchen floors. The gooseneck hose holder is very flimsy and didn‚Äôt hold the hose properly onto the sink. When the rinse cycle started, the drain hose started doing the cobra dance and the drain water went all over everywhere. It was the first time for me to use this machine, so getting to know it was not friendly.  The washing portion of it was great. Very little to no lint left on the clothing after wash. Spin cycle does a great job, makes hang drying fasterand NO wringing of the clothes to get excess water! Even with the cracked motor and water leaking from the sides, I was able to wash 4 loads to test it out. With the first two loads, when the rinse cycle finished, dead small flies and foam particles came out. The second load, it was more just foam particles. The other two loads were to re-wash some of the towels I washed in the 1st & 2nd load, since the first load leaked and spewed water all over the floor that caused a mini flood. My kitchen rug was soaked, not only did I use towels, but went through an entire roll of paper towels. Water was everywhere. The only good thing that came out of that was my floor had an unexpected cleaning.  The good news is, that mini flood was not from the assembly of the actual unit, that flood was from the drain hose. After the 2nd wash, I was pretty familiar with how to navigate this bad boy, and by the 4th wash, I was sitting on my couch for 30 minutes while that load washed.  The unit still leaks water from the bottom (probably not safe because of the wiring and plug, and from the top/sides. IM not going to use the machine again, until I get a new one.  Overall, even with the broken machine, IM REALLY impressed with how well the machine handles clothes. IM impressed with the high quality faucet/hose attachment (I say this, because of the E-clean experience I had, you had to hold the cheaply made hose onto the sink while water filled the wash). No leaks from my sink faucet, no leaks to the washing unit (ALTHOUGH, when detaching water hose from washing unit, it will leak, so make sure you have a towel handy). I also love that the front right leg is an actual rotating wheel, which adjust to level with floor. It keeps the unit from shaking in spin cycle. -Once you understand and troubleshoot the trial and errors of the machine, you will not need to sit and babysit. The first 3 loads I did, water went everywhere, and I literally had a flood!  I do believe I need a new unit, one that issecurely packed carefully  and assembled properly so it doesn‚Äôt leak. I'll probably update this review once i get a new machine. My apologies, as this review has turned into a story. Right no",8/31/15,
